matrix_name,dim,nnz,matrix_type,data_type,matrix_layout,square
Trefethen_300.mtx,300,2489,coordinate,integer,symmetric,1
Reuters911_Day_46.mtx,13332,2487,coordinate,integer,symmetric,1
dw256A.mtx,512,2480,coordinate,real,general,1
dwa512.mtx,512,2480,coordinate,real,general,1
bips07_2476_iv.mtx,1,2476,coordinate,pattern,general,0
bips07_2476_E.mtx,16861,2476,coordinate,pattern,symmetric,1
str_0.mtx,363,2454,coordinate,real,general,1
TSOPF_FS_b9_c1_b.mtx,1,2453,coordinate,real,general,0
lp_gfrd_pnc.mtx,1160,2445,coordinate,real,general,0
lp_israel.mtx,316,2443,coordinate,real,general,0
poisson2D.mtx,367,2417,coordinate,real,general,1
ch5-5-b3.mtx,600,2400,coordinate,integer,general,1
Reuters911_Day_24.mtx,13332,2396,coordinate,integer,symmetric,1
lp_scsd1.mtx,760,2388,coordinate,real,general,0
sherman1.mtx,1000,2375,coordinate,real,symmetric,1
saylr3.mtx,1000,2375,coordinate,real,symmetric,1
Reuters911_Day_43.mtx,13332,2374,coordinate,integer,symmetric,1
ch7-8-b1.mtx,56,2352,coordinate,integer,general,0
Reuters911_Day_64.mtx,13332,2350,coordinate,integer,symmetric,1
celegansneural.mtx,297,2345,coordinate,integer,general,1
Chebyshev1.mtx,261,2319,coordinate,real,general,1
scagr7-2b_A_2.mtx,887,2285,coordinate,real,general,0
scagr7-2r_A_03.mtx,887,2285,coordinate,real,general,0
scagr7-2c_A_2.mtx,887,2285,coordinate,real,general,0
p0291.mtx,543,2283,coordinate,real,general,0
NotreDame_yeast.mtx,2114,2277,coordinate,pattern,symmetric,1
Reuters911_Day_66.mtx,13332,2274,coordinate,integer,symmetric,1
Reuters911_Day_42.mtx,13332,2243,coordinate,integer,symmetric,1
lshp_577.mtx,577,2233,coordinate,pattern,symmetric,1
lp_nug06.mtx,486,2232,coordinate,integer,general,0
bcsstk02.mtx,66,2211,coordinate,real,symmetric,1
p0282.mtx,523,2207,coordinate,integer,general,0
lp_brandy.mtx,303,2202,coordinate,real,general,0
tols340.mtx,340,2196,coordinate,real,general,1
gre_512.mtx,512,2192,coordinate,real,general,1
Reuters911_Day_58.mtx,13332,2181,coordinate,integer,symmetric,1
piston_M.mtx,2025,2171,coordinate,real,symmetric,1
gas11.mtx,862,2166,coordinate,real,general,0
west0381.mtx,381,2157,coordinate,real,general,1
Trec9.mtx,201,2147,coordinate,integer,general,0
Reuters911_Day_13.mtx,13332,2132,coordinate,integer,symmetric,1
Reuters911_Day_65.mtx,13332,2132,coordinate,integer,symmetric,1
can_445.mtx,445,2127,coordinate,pattern,symmetric,1
USAir97.mtx,332,2126,coordinate,real,symmetric,1
sc205-2r_A_04.mtx,1076,2118,coordinate,real,general,0
S40PI_n_E.mtx,2182,2063,coordinate,real,symmetric,1
M40PI_n_E.mtx,2182,2063,coordinate,real,symmetric,1
p0201.mtx,334,2056,coordinate,integer,general,0
dwg961a.mtx,961,2055,coordinate,complex,symmetric,1
GL6_D_10.mtx,341,2053,coordinate,integer,general,0
debr_G_08.mtx,1024,2045,coordinate,pattern,symmetric,1
bibd_17_3.mtx,680,2040,coordinate,pattern,general,0
celegans_metabolic.mtx,453,2040,coordinate,integer,symmetric,1
S40PI_n1_E.mtx,2028,2028,coordinate,real,symmetric,1
M40PI_n1_E.mtx,2028,2028,coordinate,real,symmetric,1
kneser_6_2_1.mtx,676,2027,coordinate,pattern,general,0
dwt_512.mtx,512,2007,coordinate,pattern,symmetric,1
bips07_1998_iv.mtx,1,1998,coordinate,pattern,general,0
bips07_1998_E.mtx,15066,1998,coordinate,pattern,symmetric,1
Reuters911_Day_62.mtx,13332,1997,coordinate,integer,symmetric,1
olm500.mtx,500,1996,coordinate,real,general,1
dwt_419.mtx,419,1991,coordinate,pattern,symmetric,1
mk11-b1.mtx,55,1980,coordinate,integer,general,0
685_bus.mtx,685,1967,coordinate,real,symmetric,1
nos6.mtx,675,1965,coordinate,real,symmetric,1
Reuters911_Day_63.mtx,13332,1955,coordinate,integer,symmetric,1
bcsstm26.mtx,1922,1922,coordinate,real,symmetric,1
ash958.mtx,292,1916,coordinate,pattern,general,0
west0479.mtx,479,1910,coordinate,real,general,1
lp_capri.mtx,482,1896,coordinate,real,general,0
scrs8-2c_A_3.mtx,907,1895,coordinate,real,general,0
scrs8-2b_A_2.mtx,907,1895,coordinate,real,general,0
scrs8-2r_A_03.mtx,907,1895,coordinate,real,general,0
scsd8-2r_A_01.mtx,630,1890,coordinate,real,general,0
scsd8-2b_A_1.mtx,630,1890,coordinate,real,general,0
scsd8-2c_A_1.mtx,630,1890,coordinate,real,general,0
bcsstk04.mtx,132,1890,coordinate,real,symmetric,1
Reuters911_Day_57.mtx,13332,1889,coordinate,integer,symmetric,1
p0548.mtx,724,1887,coordinate,integer,general,0
Reuters911_Day_19.mtx,13332,1885,coordinate,integer,symmetric,1
lp_sctap1.mtx,660,1872,coordinate,integer,general,0
stufe.mtx,1036,1868,coordinate,pattern,symmetric,1
rw496.mtx,496,1859,coordinate,real,general,1
as-735_G_708.mtx,7716,1857,coordinate,pattern,symmetric,1
dwt_193.mtx,193,1843,coordinate,pattern,symmetric,1
D_5.mtx,115,1832,coordinate,integer,general,0
dwt_492.mtx,492,1824,coordinate,pattern,symmetric,1
L.mtx,956,1820,coordinate,pattern,symmetric,1
bcsstk20.mtx,485,1810,coordinate,real,symmetric,1
ch5-5-b2.mtx,200,1800,coordinate,integer,general,0
bfly_G_05.mtx,896,1792,coordinate,pattern,symmetric,1
dwt_346.mtx,346,1786,coordinate,pattern,symmetric,1
ch7-7-b1.mtx,49,1764,coordinate,integer,general,0
tols90.mtx,90,1746,coordinate,real,general,1
CSphd.mtx,1882,1740,coordinate,pattern,general,1
west0497.mtx,497,1727,coordinate,real,general,1
shl_200.mtx,663,1726,coordinate,integer,general,1
lp_scagr25.mtx,671,1725,coordinate,real,general,0
shl_400.mtx,663,1712,coordinate,integer,general,1
IG5-8.mtx,292,1711,coordinate,integer,general,0
bips07_1693_iv.mtx,1,1693,coordinate,pattern,general,0
bips07_1693_E.mtx,13275,1693,coordinate,pattern,symmetric,1
shl_0.mtx,663,1687,coordinate,integer,general,1
sctap1-2c_A_1.mtx,594,1678,coordinate,integer,general,0
sctap1-2r_A_01.mtx,594,1678,coordinate,integer,general,0
sctap1-2b_A_1.mtx,594,1678,coordinate,integer,general,0
GD96_a.mtx,1096,1677,coordinate,integer,general,1
mimo8x8_system_E.mtx,13309,1676,coordinate,pattern,symmetric,1
can_268.mtx,268,1675,coordinate,pattern,symmetric,1
filter2D_E.mtx,1668,1668,coordinate,real,symmetric,1
mimo28x28_system_E.mtx,13251,1664,coordinate,pattern,symmetric,1
xingo_afonso_itaipu_E.mtx,13250,1664,coordinate,pattern,symmetric,1
ww_vref_6405_E.mtx,13251,1664,coordinate,pattern,symmetric,1
mimo46x46_system_E.mtx,13250,1664,coordinate,pattern,symmetric,1
zeros_nopss_13k_iv.mtx,1,1664,coordinate,pattern,general,0
zeros_nopss_13k_E.mtx,13296,1664,coordinate,pattern,symmetric,1
lpi_bgdbg1.mtx,629,1662,coordinate,real,general,0
dwt_361.mtx,361,1657,coordinate,pattern,symmetric,1
bfwb398.mtx,398,1654,coordinate,real,symmetric,1
lpi_vol1.mtx,464,1646,coordinate,real,general,0
lpi_qual.mtx,464,1646,coordinate,real,general,0
M10PI_n.mtx,682,1633,coordinate,real,general,1
S10PI_n.mtx,682,1633,coordinate,real,general,1
lpi_refinery.mtx,464,1626,coordinate,real,general,0
oscil_trans_01.mtx,430,1614,coordinate,real,general,1
sts4098_b.mtx,1,1612,coordinate,real,general,0
TF11.mtx,236,1607,coordinate,integer,general,0
G13.mtx,800,1600,coordinate,integer,symmetric,1
G11.mtx,800,1600,coordinate,integer,symmetric,1
G12.mtx,800,1600,coordinate,integer,symmetric,1
cage_G_44.mtx,266,1596,coordinate,pattern,symmetric,1
lpi_chemcom.mtx,744,1590,coordinate,real,general,0
can_256.mtx,256,1586,coordinate,pattern,symmetric,1
662_bus.mtx,662,1568,coordinate,real,symmetric,1
lshp_406.mtx,406,1561,coordinate,pattern,symmetric,1
abb313.mtx,176,1557,coordinate,pattern,general,0
Trefethen_200.mtx,200,1545,coordinate,integer,symmetric,1
oscil_dcop_45.mtx,430,1544,coordinate,real,general,1
oscil_dcop_02.mtx,430,1544,coordinate,real,general,1
oscil_dcop_31.mtx,430,1544,coordinate,real,general,1
oscil_dcop_12.mtx,430,1544,coordinate,real,general,1
oscil_dcop_28.mtx,430,1544,coordinate,real,general,1
oscil_dcop_30.mtx,430,1544,coordinate,real,general,1
oscil_dcop_09.mtx,430,1544,coordinate,real,general,1
oscil_dcop_47.mtx,430,1544,coordinate,real,general,1
oscil_dcop_35.mtx,430,1544,coordinate,real,general,1
oscil_dcop_37.mtx,430,1544,coordinate,real,general,1
oscil_dcop_50.mtx,430,1544,coordinate,real,general,1
oscil_dcop_53.mtx,430,1544,coordinate,real,general,1
oscil_dcop_38.mtx,430,1544,coordinate,real,general,1
oscil_dcop_07.mtx,430,1544,coordinate,real,general,1
oscil_dcop_44.mtx,430,1544,coordinate,real,general,1
oscil_dcop_29.mtx,430,1544,coordinate,real,general,1
oscil_dcop_11.mtx,430,1544,coordinate,real,general,1
oscil_dcop_23.mtx,430,1544,coordinate,real,general,1
oscil_dcop_42.mtx,430,1544,coordinate,real,general,1
oscil_dcop_16.mtx,430,1544,coordinate,real,general,1
oscil_dcop_06.mtx,430,1544,coordinate,real,general,1
oscil_dcop_10.mtx,430,1544,coordinate,real,general,1
oscil_dcop_43.mtx,430,1544,coordinate,real,general,1
oscil_dcop_41.mtx,430,1544,coordinate,real,general,1
oscil_dcop_25.mtx,430,1544,coordinate,real,general,1
oscil_dcop_24.mtx,430,1544,coordinate,real,general,1
oscil_dcop_34.mtx,430,1544,coordinate,real,general,1
oscil_dcop_48.mtx,430,1544,coordinate,real,general,1
oscil_dcop_40.mtx,430,1544,coordinate,real,general,1
oscil_dcop_20.mtx,430,1544,coordinate,real,general,1
oscil_dcop_32.mtx,430,1544,coordinate,real,general,1
oscil_dcop_26.mtx,430,1544,coordinate,real,general,1
oscil_dcop_55.mtx,430,1544,coordinate,real,general,1
oscil_dcop_19.mtx,430,1544,coordinate,real,general,1
oscil_dcop_22.mtx,430,1544,coordinate,real,general,1
oscil_dcop_36.mtx,430,1544,coordinate,real,general,1
oscil_dcop_08.mtx,430,1544,coordinate,real,general,1
oscil_dcop_17.mtx,430,1544,coordinate,real,general,1
oscil_dcop_05.mtx,430,1544,coordinate,real,general,1
oscil_dcop_04.mtx,430,1544,coordinate,real,general,1
oscil_dcop_51.mtx,430,1544,coordinate,real,general,1
oscil_dcop_54.mtx,430,1544,coordinate,real,general,1
oscil_dcop_14.mtx,430,1544,coordinate,real,general,1
oscil_dcop_33.mtx,430,1544,coordinate,real,general,1
oscil_dcop_21.mtx,430,1544,coordinate,real,general,1
oscil_dcop_56.mtx,430,1544,coordinate,real,general,1
oscil_dcop_27.mtx,430,1544,coordinate,real,general,1
oscil_dcop_46.mtx,430,1544,coordinate,real,general,1
oscil_dcop_57.mtx,430,1544,coordinate,real,general,1
oscil_dcop_15.mtx,430,1544,coordinate,real,general,1
oscil_dcop_01.mtx,430,1544,coordinate,real,general,1
oscil_dcop_18.mtx,430,1544,coordinate,real,general,1
oscil_dcop_13.mtx,430,1544,coordinate,real,general,1
oscil_dcop_49.mtx,430,1544,coordinate,real,general,1
oscil_dcop_39.mtx,430,1544,coordinate,real,general,1
oscil_dcop_03.mtx,430,1544,coordinate,real,general,1
oscil_dcop_52.mtx,430,1544,coordinate,real,general,1
flower_8_1.mtx,513,1538,coordinate,pattern,general,0
Trefethen_200b.mtx,199,1536,coordinate,integer,symmetric,1
lp_scorpion.mtx,466,1534,coordinate,real,general,0
se_G_08.mtx,1024,1533,coordinate,pattern,symmetric,1
cz148.mtx,148,1527,coordinate,real,general,1
GL7d11.mtx,60,1513,coordinate,integer,general,0
rajat14.mtx,180,1503,coordinate,real,general,1
nnc261.mtx,261,1500,coordinate,real,general,1
bcsstm11.mtx,1473,1473,coordinate,real,symmetric,1
bips98_1450_iv.mtx,1,1450,coordinate,pattern,general,0
bips98_1450_E.mtx,11305,1450,coordinate,pattern,symmetric,1
lp_bore3d.mtx,334,1448,coordinate,real,general,0
gre_343.mtx,343,1435,coordinate,real,general,1
Erdos991.mtx,492,1417,coordinate,pattern,symmetric,1
can_292.mtx,292,1416,coordinate,pattern,symmetric,1
dwt_307.mtx,307,1415,coordinate,pattern,symmetric,1
rajat05.mtx,301,1384,coordinate,real,general,1
Erdos981.mtx,485,1381,coordinate,pattern,symmetric,1
dwt_310.mtx,310,1379,coordinate,pattern,symmetric,1
rail_79841_B.mtx,7,1377,coordinate,real,general,0
as-735_G_416.mtx,7716,1376,coordinate,pattern,symmetric,1
as-735_G_418.mtx,7716,1376,coordinate,pattern,symmetric,1
bibd_15_3.mtx,455,1365,coordinate,pattern,general,0
n2c6-b2.mtx,105,1365,coordinate,integer,general,0
n4c5-b2.mtx,105,1365,coordinate,integer,general,0
n3c6-b2.mtx,105,1365,coordinate,integer,general,0
mhdb416.mtx,416,1364,coordinate,real,symmetric,1
as-735_G_417.mtx,7716,1359,coordinate,pattern,symmetric,1
as-735_G_419.mtx,7716,1344,coordinate,pattern,symmetric,1
ccc_G_05.mtx,896,1344,coordinate,pattern,symmetric,1
Cities.mtx,46,1342,coordinate,integer,general,0
as-735_G_413.mtx,7716,1340,coordinate,pattern,symmetric,1
impcol_d.mtx,425,1339,coordinate,real,general,1
as-735_G_414.mtx,7716,1335,coordinate,pattern,symmetric,1
as-735_G_410.mtx,7716,1326,coordinate,pattern,symmetric,1
as-735_G_415.mtx,7716,1321,coordinate,pattern,symmetric,1
n4c5-b10.mtx,630,1320,coordinate,integer,general,0
M10PI_n1.mtx,528,1317,coordinate,real,general,1
S10PI_n1.mtx,528,1317,coordinate,real,general,1
Erdos971.mtx,472,1314,coordinate,pattern,symmetric,1
as-735_G_409.mtx,7716,1310,coordinate,pattern,symmetric,1
impcol_e.mtx,225,1308,coordinate,real,general,1
lund_a.mtx,147,1298,coordinate,real,symmetric,1
lund_b.mtx,147,1294,coordinate,real,symmetric,1
as-735_G_407.mtx,7716,1291,coordinate,pattern,symmetric,1
as-735_G_411.mtx,7716,1290,coordinate,pattern,symmetric,1
as-735_G_412.mtx,7716,1289,coordinate,pattern,symmetric,1
bcsstk05.mtx,153,1288,coordinate,real,symmetric,1
gams30a.mtx,531,1287,coordinate,real,general,0
gams30am.mtx,531,1287,coordinate,real,general,0
arc130.mtx,130,1282,coordinate,real,general,1
as-735_G_408.mtx,7716,1273,coordinate,pattern,symmetric,1
sc205-2r_A_03.mtx,647,1271,coordinate,real,general,0
ch7-6-b1.mtx,42,1260,coordinate,integer,general,0
bibd_9_5.mtx,126,1260,coordinate,pattern,general,0
mk10-b1.mtx,45,1260,coordinate,integer,general,0
n3c5-b4.mtx,210,1260,coordinate,integer,general,0
n3c5-b5.mtx,252,1260,coordinate,integer,general,0
nopss_11k_iv.mtx,1,1257,coordinate,pattern,general,0
nopss_11k_E.mtx,11685,1257,coordinate,pattern,symmetric,1
ash292.mtx,292,1250,coordinate,pattern,symmetric,1
as-735_G_406.mtx,7716,1234,coordinate,pattern,symmetric,1
cca_G_05.mtx,896,1216,coordinate,pattern,symmetric,1
ash608.mtx,188,1216,coordinate,pattern,general,0
lpi_cplex2.mtx,378,1215,coordinate,real,general,0
lpi_mondou2.mtx,604,1208,coordinate,integer,general,0
odepa400.mtx,400,1201,coordinate,real,general,1
ww_36_pmec_36.mtx,66,1194,coordinate,real,general,1
lp_share1b.mtx,253,1179,coordinate,real,general,0
flower_7_1.mtx,393,1178,coordinate,pattern,general,0
netz4504_dual.mtx,615,1171,coordinate,pattern,symmetric,1
scagr7-2r_A_02.mtx,455,1165,coordinate,real,general,0
mesh2e1.mtx,306,1162,coordinate,real,symmetric,1
mesh2em5.mtx,306,1162,coordinate,real,symmetric,1
hydr1c_Zeros_01.mtx,5308,1160,coordinate,pattern,general,1
bips98_1142_E.mtx,9735,1142,coordinate,pattern,symmetric,1
bips98_1142_iv.mtx,1,1142,coordinate,pattern,general,0
lp_lotfi.mtx,366,1136,coordinate,real,general,0
hydr1c_Zeros_02.mtx,5308,1134,coordinate,pattern,general,1
saylr1.mtx,238,1128,coordinate,real,general,1
rdb200l.mtx,200,1120,coordinate,real,general,1
rdb200.mtx,200,1120,coordinate,real,general,1
Trefethen_150.mtx,150,1095,coordinate,integer,symmetric,1
mesh3e1.mtx,289,1089,coordinate,real,symmetric,1
mesh3em5.mtx,289,1089,coordinate,real,symmetric,1
bcsstm09.mtx,1083,1083,coordinate,real,symmetric,1
494_bus.mtx,494,1080,coordinate,real,symmetric,1
bcsstm08.mtx,1074,1074,coordinate,real,symmetric,1
fs_183_6.mtx,183,1069,coordinate,real,general,1
fs_183_1.mtx,183,1069,coordinate,real,general,1
fs_183_3.mtx,183,1069,coordinate,real,general,1
fs_183_4.mtx,183,1069,coordinate,real,general,1
pde225.mtx,225,1065,coordinate,real,general,1
S20PI_n_E.mtx,1182,1063,coordinate,real,symmetric,1
M20PI_n_E.mtx,1182,1063,coordinate,real,symmetric,1
relat5.mtx,35,1058,coordinate,integer,general,0
lp_vtp_base.mtx,346,1051,coordinate,real,general,0
lp_nug05.mtx,225,1050,coordinate,integer,general,0
GD00_c.mtx,638,1041,coordinate,integer,general,1
bcspwr05.mtx,443,1033,coordinate,pattern,symmetric,1
S20PI_n1_E.mtx,1028,1028,coordinate,real,symmetric,1
M20PI_n1_E.mtx,1028,1028,coordinate,real,symmetric,1
sphere3.mtx,258,1026,coordinate,pattern,symmetric,1
debr_G_07.mtx,512,1021,coordinate,pattern,symmetric,1
CAG_mat72.mtx,72,1012,coordinate,integer,general,1
lshp_265.mtx,265,1009,coordinate,pattern,symmetric,1
gre_185.mtx,185,1005,coordinate,real,general,1
can_229.mtx,229,1003,coordinate,pattern,symmetric,1
SmallW.mtx,396,994,coordinate,integer,general,1
ck104.mtx,104,992,coordinate,real,general,1
scrs8-2c_A_2.mtx,475,983,coordinate,real,general,0
scrs8-2r_A_02.mtx,475,983,coordinate,real,general,0
dwt_209.mtx,209,976,coordinate,pattern,symmetric,1
n4c6-b15.mtx,920,960,coordinate,integer,general,0
cis-n4c6-b15.mtx,920,960,coordinate,integer,general,0
bcspwr04.mtx,274,943,coordinate,pattern,symmetric,1
cat_ears_4_1.mtx,313,938,coordinate,pattern,general,0
lop163.mtx,163,935,coordinate,real,general,1
cage_G_30.mtx,620,930,coordinate,pattern,symmetric,1
steam3.mtx,80,928,coordinate,real,general,1
dwt_221.mtx,221,925,coordinate,pattern,symmetric,1
cage_G_43.mtx,182,910,coordinate,pattern,symmetric,1
ch6-6-b1.mtx,36,900,coordinate,integer,general,0
plskz362.mtx,362,880,coordinate,real,skew-symmetric,1
gre_216a.mtx,216,876,coordinate,real,general,1
gre_216b.mtx,216,876,coordinate,real,general,1
robot.mtx,120,870,coordinate,real,general,1
dwt_245.mtx,245,853,coordinate,pattern,symmetric,1
hydr1c_Zeros_05.mtx,5308,848,coordinate,pattern,general,1
n3c5-b6.mtx,210,840,coordinate,integer,general,0
n3c5-b3.mtx,120,840,coordinate,integer,general,0
can_187.mtx,187,839,coordinate,pattern,symmetric,1
hydr1c_Zeros_07.mtx,5308,837,coordinate,pattern,general,1
bcsstm19.mtx,817,817,coordinate,real,symmetric,1
rajat11.mtx,135,812,coordinate,real,general,1
bwm200.mtx,200,796,coordinate,real,general,1
dwt_198.mtx,198,795,coordinate,pattern,symmetric,1
cage6.mtx,93,785,coordinate,real,general,1
lp_share2b.mtx,162,777,coordinate,real,general,0
can_161.mtx,161,769,coordinate,pattern,symmetric,1
hydr1c_Zeros_06.mtx,5308,769,coordinate,pattern,general,1
bfly_G_04.mtx,384,768,coordinate,pattern,symmetric,1
se_G_07.mtx,512,766,coordinate,pattern,symmetric,1
mk9-b1.mtx,36,756,coordinate,integer,general,0
hydr1c_Zeros_03.mtx,5308,756,coordinate,pattern,general,1
hydr1c_Zeros_04.mtx,5308,755,coordinate,pattern,general,1
hydr1c_Zeros_09.mtx,5308,752,coordinate,pattern,general,1
lpi_klein1.mtx,108,750,coordinate,integer,general,0
gas_sensor_B.mtx,1,744,coordinate,real,general,0
hydr1c_Zeros_08.mtx,5308,742,coordinate,pattern,general,1
can_144.mtx,144,720,coordinate,pattern,symmetric,1
n3c6-b11.mtx,675,720,coordinate,integer,general,0
hydr1c_Zeros_10.mtx,5308,716,coordinate,pattern,general,1
rotor1.mtx,100,708,coordinate,real,general,1
will199.mtx,199,701,coordinate,pattern,general,1
rail_20209_B.mtx,7,689,coordinate,real,general,0
lp_recipe.mtx,204,687,coordinate,real,general,0
dwt_162.mtx,162,672,coordinate,pattern,symmetric,1
zed.mtx,142,666,coordinate,real,general,0
lp_sc205.mtx,317,665,coordinate,real,general,0
ash331.mtx,104,662,coordinate,pattern,general,0
cage_G_42.mtx,146,657,coordinate,pattern,symmetric,1
rel5.mtx,35,656,coordinate,integer,general,0
gent113.mtx,113,655,coordinate,pattern,general,1
sc205-2r_A_02.mtx,335,655,coordinate,real,general,0
lpi_box1.mtx,261,651,coordinate,integer,general,0
GD01_a.mtx,311,645,coordinate,integer,general,1
GD01_Acap.mtx,953,645,coordinate,integer,general,1
nos1.mtx,237,627,coordinate,integer,symmetric,1
TF10.mtx,107,622,coordinate,integer,general,0
Sandi_sandi.mtx,360,613,coordinate,pattern,general,0
cage_G_29.mtx,406,609,coordinate,pattern,symmetric,1
bips98_606_iv.mtx,1,606,coordinate,pattern,general,0
bips98_606_E.mtx,7135,606,coordinate,pattern,symmetric,1
scagr7-2c_A_1.mtx,239,605,coordinate,real,general,0
scagr7-2b_A_1.mtx,239,605,coordinate,real,general,0
scagr7-2r_A_01.mtx,239,605,coordinate,real,general,0
flower_5_1.mtx,201,602,coordinate,pattern,general,0
ch5-5-b4.mtx,600,600,coordinate,integer,general,0
08blocks.mtx,300,592,coordinate,integer,general,1
ccc_G_04.mtx,384,576,coordinate,pattern,symmetric,1
impcol_a.mtx,207,572,coordinate,real,general,1
S10PI_n_E.mtx,682,563,coordinate,real,symmetric,1
M10PI_n_E.mtx,682,563,coordinate,real,symmetric,1
IG5-7.mtx,150,549,coordinate,integer,general,0
Trec8.mtx,84,549,coordinate,integer,general,0
cat_ears_3_1.mtx,181,542,coordinate,pattern,general,0
