,rows,cols,min_nnz_row,row_var,col_var,diag_var,nnz,frob_norm,symm_frob_norm,antisymm_frob_norm,one_norm,inf_norm,symm_inf_norm,antisymm_inf_norm,max_nnz_row,trace,abs_trace,min_nnz_row,avg_nnz_row,dummy_rows,dummy_rows_kind,num_value_symm_1,nnz_pattern_symm_1,num_value_symm_2,nnz_pattern_symm_2,row_diag_dom,col_diag_dom,diag_avg,diag_sign,diag_nnz,lower_bw,upper_bw,row_log_val_spread,col_log_val_spread,symm,matrix,matrix_id
1043,430,430,1,4660510208.0,4660510208.0,19191099392.0,1544,4138880.0,4138790.0,27005.400390625,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13056000.0,13056000.0,1,3,4,0,0,0,0.9972839951515198,0.9945679903030396,0,0,30362.80078125,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_03.mtx,400700369482559784
1044,430,430,1,4660510208.0,4660510208.0,19190999040.0,1544,4138940.0,4138820.0,31064.5,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13056700.0,13056700.0,1,3,4,0,0,0,0.9965130090713501,0.9930260181427002,0,0,30364.400390625,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_02.mtx,-2576766147833808712
1045,99340,99340,1,20132900.0,20132900.0,120783000.0,940621,4898980.0,4898980.0,0.00857958011329174,2000000.0,2000000.0,2000000.0,0.6693540215492249,92258,12018100.0,12018100.0,1,9,0,0,0,0,1.0,1.0,0,0,120.9800033569336,1,99265,99106,99106,14.914600372314453,14.914600372314453,0,ASIC_100k.mtx,-9023066587524342867
1046,1220,1220,1,0.005749930161982775,0.005749950185418129,0.06847760081291199,5892,18.808500289916992,18.808500289916992,0.0007431519916281104,5.727439880371094,5.727270126342773,5.727350234985352,0.0005818480276502669,36,314.5369873046875,314.5369873046875,1,4,0,0,0,0,0.9999960064888,0.9999930262565613,0,0,0.25781700015068054,1,1136,864,864,253.9550018310547,253.9550018310547,0,fpga_dcop_22.mtx,-2357502975867079381
1047,430,430,1,4660510208.0,4660510208.0,19191199744.0,1544,4138860.0,4138780.0,25949.80078125,2004010.0,2004010.0,2004010.0,15146.2998046875,13,13055700.0,13055700.0,1,3,4,0,0,0,0.9975450038909912,0.9950900077819824,0,0,30362.19921875,1,366,329,202,36.096900939941406,36.096900939941406,0,oscil_dcop_01.mtx,6836892595783490572
1048,189860,189860,1,874623.0,874623.0,3268730.0,1339638,1008730.0,975325.0,257432.0,653552.0,653542.0,653540.0,163385.0,60,-64717400.0,68601000.0,1,7,1,1,0,0,0.9193909764289856,0.8387809991836548,0,0,361.3240051269531,3,189744,37671,37671,12.735699653625488,12.735699653625488,0,hvdc2.mtx,-3239041064062861391
1049,24842,24842,1,2782430.0,2782430.0,86980800.0,158426,1953650.0,1952540.0,65895.703125,429330.0,429330.0,429330.0,20284.599609375,180,-29100500.0,29580300.0,1,6,0,0,0,0,0.9714279770851135,0.942857027053833,0,0,1190.739990234375,3,24800,24762,24762,9.381629943847656,9.381629943847656,0,hvdc1.mtx,-7565796882631436290
1050,1813,1813,1,0.0006087599904276431,0.0006087630172260106,6.225799734238535e-05,11246,4.257989883422852,4.257989883422852,3.0938699637772515e-05,1.6445599794387817,1.6445599794387817,1.6445599794387817,3.852699956041761e-05,1310,4.582610130310059,4.582610130310059,1,6,0,0,0,0,0.9999970197677612,0.9999949932098389,0,0,0.0025276399683207273,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_60.mtx,3949567048305082361
1051,1220,1220,1,0.005749930161982775,0.005749930161982775,0.06847040355205536,5892,18.80820083618164,18.80820083618164,0.0003804969892371446,5.727270126342773,5.727270126342773,5.727270126342773,0.0003252039896324277,36,314.52801513671875,314.52801513671875,1,4,0,0,0,0,0.9999989867210388,0.9999979734420776,0,0,0.25780999660491943,1,1136,864,864,77.12000274658203,77.12000274658203,0,fpga_dcop_33.mtx,-2584292773120150434
1052,1813,1813,1,0.0006138280150480568,0.0006138270255178213,6.724050035700202e-05,11246,4.2591400146484375,4.2591400146484375,0.0032431299332529306,1.6722400188446045,1.672659993171692,1.6724499464035034,0.0034483300987631083,1310,4.6461100578308105,4.6461100578308105,1,6,0,0,0,0,0.9995449781417847,0.9990890026092529,0,0,0.002562660025432706,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_37.mtx,2588821790012298379
1053,1813,1813,1,0.000608758011367172,0.000608762027695775,6.224610115168616e-05,11246,4.257979869842529,4.257979869842529,0.0004187609883956611,1.6445599794387817,1.6445599794387817,1.6445599794387817,0.0002603559987619519,1310,4.581510066986084,4.581510066986084,1,6,0,0,0,0,0.9999690055847168,0.9999390244483948,0,0,0.002527029952034354,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_53.mtx,2725487732911992593
1054,1220,1220,1,0.005822690203785896,0.005823470186442137,0.06982669979333878,7382,18.90060043334961,18.90060043334961,0.00881689041852951,5.764770030975342,5.764920234680176,5.764770030975342,0.005074699874967337,50,317.93499755859375,317.93499755859375,1,6,0,0,0,0,0.999796986579895,0.99959397315979,0,0,0.26060301065444946,1,1154,1085,1085,18.801700592041016,18.801700592041016,0,fpga_trans_02.mtx,-6384075063785538317
1055,9000,9000,1,0.6615650057792664,0.6508619785308838,221.2949981689453,1644345,4225.18994140625,3770.97998046875,1905.77001953125,141.94400024414062,143.9929962158203,128.718994140625,71.21949768066406,453,278155.0,278155.0,1,182,5,1,0,0,0.7009509801864624,0.4019019901752472,0,0,30.906099319458008,2,9000,8342,0,6.966090202331543,6.972740173339844,0,nd3k.mtx,-5685603249031418144
1056,1220,1220,1,0.005822690203785896,0.005823470186442137,0.06982800364494324,7382,18.899999618530273,18.899999618530273,0.0088051101192832,5.764770030975342,5.764920234680176,5.764770030975342,0.004983989987522364,50,317.93499755859375,317.93499755859375,1,6,0,0,0,0,0.999796986579895,0.9995949864387512,0,0,0.2606019973754883,1,1154,1085,1085,18.801700592041016,18.801700592041016,0,fpga_trans_01.mtx,7196720222214204720
1057,1813,1813,1,0.0010838600574061275,0.001083669951185584,0.0015781200490891933,11107,4.579820156097412,4.579730033874512,0.029600100591778755,2.95740008354187,2.9967100620269775,2.970289945602417,0.10132399946451187,1310,7.069039821624756,7.069039821624756,1,6,0,0,0,0,0.9772989749908447,0.954596996307373,0,0,0.003899089992046356,1,1801,1763,1800,295.8399963378906,295.8399963378906,0,adder_dcop_04.mtx,1443699441467524939
1058,18000,18000,1,0.3411720097064972,0.33578601479530334,232.17100524902344,3457658,5985.240234375,5348.4501953125,2686.469970703125,146.25399780273438,144.8679962158203,134.75100708007812,71.18470001220703,447,556575.0,556575.0,1,192,10,1,0,0,0.7021949887275696,0.40439000725746155,0,0,30.920799255371094,2,18000,16766,0,6.973179817199707,6.990560054779053,0,nd6k.mtx,4638422210725104319
1059,1440,1440,1,204179008.0,204179008.0,17499600896.0,23219,10410800.0,9623540.0,3971380.0,1411440.0,1411440.0,897808.0,513636.0,40,272696992.0,272696992.0,1,16,147,1,0,0,0.7342029809951782,0.46840700507164,0,0,189373.0,2,1440,1394,0,19.431900024414062,19.431900024414062,0,msc01440.mtx,7868358584024801227
1060,8032,8032,1,2.0335599497112453e+19,2.0332300962229125e+19,4.02366983872069e+19,181746,568701026304.0,568671993856.0,5794899968.0,405813002240.0,450264006656.0,428037996544.0,24116699136.0,599,1177150029824.0,1177150029824.0,1,22,9,1,0,0,0.8505579829216003,0.7011150121688843,0,0,146556992.0,2,8032,6029,0,34.0536003112793,33.74879837036133,0,bcsstk38.mtx,-8620763354213723509
1061,8032,8032,0,36.44430160522461,36.44430160522461,66.91510009765625,7842,733.2410278320312,733.2410278320312,0.10355500131845474,541.10400390625,541.10400390625,541.10400390625,0.051053501665592194,15,1201.0400390625,1201.0400390625,0,0,4152,1,0,0,0.9990280270576477,0.9980559945106506,0,0,0.14953100681304932,1,5199,390,0,34.38629913330078,34.38629913330078,0,bcsstm38.mtx,7072545993881942294
1062,13965,13965,1,9.469089903668152e-25,9.484420429284991e-25,2.0670300156275262e-22,491274,3.4359599609956604e-09,3.1812099621220113e-09,1.2983599750882036e-09,2.847949931439331e-10,2.80745010572403e-10,2.721690095519591e-10,1.7763999993203328e-10,42,2.783419859042624e-07,2.783419859042624e-07,1,35,1,1,0,0,0.6893720030784607,0.3787449896335602,0,0,1.993140028022644e-11,2,13965,461,0,27.694799423217773,27.694799423217773,0,crystk02.mtx,-4580666086297928460
1063,588,588,1,451779985408.0,451850993664.0,24078400356352.0,11003,158382000.0,149340992.0,52746600.0,31938800.0,31938800.0,28729600.0,14772600.0,30,1775699968.0,1775699968.0,1,18,1,1,0,0,0.7351359724998474,0.4702720046043396,0,0,3019900.0,2,588,95,0,21.188600540161133,21.188600540161133,0,bcsstk34.mtx,-1511411961515230488
1064,13965,13965,1,2.734180149323366e-29,2.734180149323366e-29,2.3397199988731178e-26,168435,4.675350037675052e-11,4.4586698916271317e-11,1.4068199730155051e-11,1.2279699826422963e-12,1.2279699826422963e-12,1.2279699826422963e-12,6.664689958767178e-13,14,4.520539942376445e-09,4.520539942376445e-09,1,12,3,1,0,0,0.7285709977149963,0.45714300870895386,0,0,3.237050113635148e-13,2,13965,459,0,14.668000221252441,14.668000221252441,0,crystm02.mtx,5767282629031034870
1065,10848,10848,1,3.2372300732050702e+19,3.2520600661381874e+19,1.9624099365513488e+20,620312,1468269985792.0,1464189976576.0,109352001536.0,668151971840.0,676867997696.0,644748017664.0,74127900672.0,300,5781200044032.0,5781200044032.0,1,57,317,1,0,0,0.8921160101890564,0.7842320203781128,0,0,532928000.0,2,10848,10706,0,20.540700912475586,20.431900024414062,0,msc10848.mtx,6787822425342059765
1066,23052,23052,1,6263160176640.0,4476389818368.0,287880987541504.0,582869,3459140096.0,3214860032.0,1276850048.0,819054016.0,1118339968.0,719238976.0,434481984.0,178,218377994240.0,218377994240.0,1,25,823,1,0,0,0.6995329856872559,0.3990649878978729,0,0,9473270.0,2,23052,23046,0,34.29520034790039,36.07600021362305,0,msc23052.mtx,4689420961245395312
1067,726,726,1,4286170129235968.0,4286170129235968.0,2.847910007008133e+17,17622,20425601024.0,19445000192.0,6252740096.0,4485590016.0,4485590016.0,4485590016.0,2863030016.0,47,309862989824.0,309862989824.0,1,24,1,1,0,0,0.6763499975204468,0.35270100831985474,0,0,426808992.0,2,726,188,0,19.447200775146484,21.552400588989258,0,msc00726.mtx,1217908544954124034
1068,1220,1220,1,0.005749930161982775,0.005749930161982775,0.06847040355205536,5892,18.80820083618164,18.80820083618164,8.183499630831648e-06,5.727270126342773,5.727270126342773,5.727270126342773,3.038509930775035e-06,36,314.52801513671875,314.52801513671875,1,4,0,0,0,0,1.0,1.0,0,0,0.25780999660491943,1,1136,864,864,77.12000274658203,77.12000274658203,0,fpga_dcop_51.mtx,-6970468434954441581
1069,4875,4875,1,7.931030066647677e-28,7.931030066647677e-28,2.422269886076784e-25,55107,8.110780103098847e-11,7.727499889975675e-11,2.463810058750404e-11,3.908789958373404e-12,3.908789958373404e-12,3.908789958373404e-12,2.120960091583912e-12,14,4.516059970427477e-09,4.516059970427477e-09,1,11,3,1,0,0,0.7285709977149963,0.45714300870895386,0,0,9.263699833270134e-13,2,4875,237,0,14.127799987792969,14.127799987792969,0,crystm01.mtx,2569980002400057404
1070,30237,30237,0,2.867740001022412e-08,2.8571200516580575e-08,1.3224500605701905e-07,18211,0.064376100897789,0.06394229829311371,0.007460200227797031,0.02939319983124733,0.0318760983645916,0.030634699389338493,0.004680600017309189,6,1.0179200172424316,1.0179200172424316,0,0,14794,1,0,0,0.9851120114326477,0.9702240228652954,0,0,3.3664699003566056e-05,1,15803,5,0,26.837299346923828,26.837299346923828,0,bcsstm35.mtx,-79390452528311519
1071,30237,30237,1,795309026312192.0,787842024341504.0,1744520018395136.0,740200,7697560064.0,7494929920.0,1754540032.0,5853130240.0,7998519808.0,6925819904.0,2051549952.0,166,102357000192.0,102357000192.0,1,24,7,1,0,0,0.7104629874229431,0.4209269881248474,0,0,3385160.0,2,30237,20690,0,25.89579963684082,26.030500411987305,0,bcsstk35.mtx,-3203602882522472206
1072,1050,1050,1,180771995648.0,180413005824.0,1093600018432.0,13624,39172400.0,37314500.0,11920600.0,22016800.0,25801500.0,18724900.0,7076540.0,126,327254016.0,327254016.0,1,12,58,1,0,0,0.7776730060577393,0.5553460121154785,0,0,311671.0,2,1050,785,0,39.50450134277344,36.546199798583984,0,msc01050.mtx,7132976875725117433
1073,24696,24696,1,3.4772500594457095e-25,3.482939965243649e-25,1.2139100156801488e-22,887937,3.507719892326122e-09,3.2508400416020322e-09,1.3176200130970983e-09,2.2812500499735933e-10,2.248849995112323e-10,2.196750004124226e-10,1.4331399955658242e-10,42,3.795730094680039e-07,3.795730094680039e-07,1,35,1,1,0,0,0.6896499991416931,0.37929999828338623,0,0,1.5369799183373445e-11,2,24696,572,0,27.694799423217773,27.694799423217773,0,crystk03.mtx,4009991071031140856
1074,23052,23052,0,1.2236499969731085e-05,1.224429979629349e-05,0.0011441500391811132,166389,6.194009780883789,6.009900093078613,1.4989099502563477,0.6510260105133057,0.7000300288200378,0.6755279898643494,0.2292180061340332,65,415.72198486328125,415.72198486328125,0,7,3,1,0,0,0.8047639727592468,0.6095280051231384,0,0,0.01803410053253174,1,12172,19337,0,24.99880027770996,24.99880027770996,0,bcsstm36.mtx,-6807577589161670118
1075,25503,25503,1,119558995968.0,132320002048.0,15824199876608.0,583240,854424000.0,810433024.0,270627008.0,95412096.0,113784000.0,85333000.0,41525300.0,99,67753398272.0,67753398272.0,1,22,2,1,0,0,0.7354919910430908,0.47098401188850403,0,0,2656680.0,2,25503,19193,0,27.047800064086914,26.50200080871582,0,bcsstk37.mtx,-6269730433579200414
1076,1813,1813,1,0.0006122849881649017,0.0006122890044935048,6.573070277227089e-05,11246,4.258790016174316,4.258790016174316,0.0022159600630402565,1.6637699604034424,1.663830041885376,1.6638000011444092,0.0022405600175261497,1310,4.624599933624268,4.624599933624268,1,6,0,0,0,0,0.9997869729995728,0.9995750188827515,0,0,0.002550800098106265,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_41.mtx,6054007935505058896
1077,1813,1813,1,0.0006122760241851211,0.0006122789927758276,6.58509015920572e-05,11246,4.2588701248168945,4.258860111236572,0.008195269852876663,1.6637099981307983,1.6637099981307983,1.6637099981307983,0.009254359640181065,1310,4.659239768981934,4.659239768981934,1,6,0,0,0,0,0.9987099766731262,0.997418999671936,0,0,0.002569899894297123,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_34.mtx,-2392394761534198510
1078,46772,46772,1,0.01641719974577427,0.01641719974577427,8.314680099487305,46772,714.60400390625,714.60400390625,0.0,27.711000442504883,27.711000442504883,27.711000442504883,0.0,1,75466.3984375,75466.3984375,1,1,46772,1,1,1,1.0,1.0,2,2,1.6134999990463257,2,46772,0,0,2.474900007247925,2.474900007247925,1,bcsstm39.mtx,-7535361878378938210
1079,25503,25503,0,5.375319872373552e-13,5.375319872373552e-13,6.157649945492949e-10,14765,0.004808549769222736,0.004807979799807072,7.352550164796412e-05,0.00011708900274243206,0.00011708900274243206,0.00011708900274243206,1.2272200365259778e-05,5,0.43463999032974243,0.43463999032974243,0,0,13737,1,0,0,0.9980900287628174,0.99617999792099,0,0,1.7042699255398475e-05,1,14005,5,0,10.485600471496582,10.485600471496582,0,bcsstm37.mtx,-8616605214309466657
1080,4875,4875,1,4.2361100914031005e-24,4.2426600034991505e-24,3.552670048978146e-22,160383,2.6318900392396927e-09,2.431719936524246e-09,9.999999717180685e-10,3.5815200805089376e-10,3.5301300771450883e-10,3.393529901529746e-10,2.2153200107677407e-10,42,1.2426899331785535e-07,1.2426899331785535e-07,1,32,1,1,0,0,0.688759982585907,0.37751999497413635,0,0,2.5491100549834833e-11,2,4875,239,0,27.694799423217773,27.694799423217773,0,crystk01.mtx,6463355806807050560
1081,46772,46772,1,16723800489984.0,16729099993088.0,7510829964460032.0,1053717,28920100864.0,27251200000.0,9682310144.0,1531769984.0,1544060032.0,1186940032.0,472532992.0,46,3730750046208.0,3730750046208.0,1,22,5,1,0,0,0.7297379970550537,0.45947501063346863,0,0,79764600.0,2,46772,555,0,22.228700637817383,21.844999313354492,0,bcsstk39.mtx,6917703416577169671
1082,23052,23052,1,320500989952.0,331592007680.0,17992599470080.0,583096,864785984.0,803715008.0,319212000.0,203507008.0,219250000.0,179810000.0,108621000.0,116,54594498560.0,54594498560.0,1,25,3,1,0,0,0.6995329856872559,0.3990649878978729,0,0,2368320.0,2,23052,19337,0,33.99420166015625,35.774898529052734,0,bcsstk36.mtx,-1698946344908168360
1083,1220,1220,1,0.005749930161982775,0.005749930161982775,0.06847040355205536,5892,18.80820083618164,18.80820083618164,8.183499630831648e-06,5.727270126342773,5.727270126342773,5.727270126342773,3.038509930775035e-06,36,314.52801513671875,314.52801513671875,1,4,0,0,0,0,1.0,1.0,0,0,0.25780999660491943,1,1136,864,864,77.12000274658203,77.12000274658203,0,fpga_dcop_49.mtx,-6802771229157892887
1084,52329,52329,1,1.5020900037536252e+19,1.5020699926419997e+19,6.699049909936875e+19,1326312,1873030021120.0,1872769974272.0,31348000768.0,886593028096.0,898724003840.0,892658974720.0,14776200192.0,207,6151259815936.0,6151259815936.0,1,25,396,1,0,0,0.952085018157959,0.9041709899902344,0,0,117550000.0,2,52329,49323,0,39.90380096435547,39.50279998779297,0,ct20stif.mtx,-7850534792762237016
1085,588,588,1,0.04957180097699165,0.04960029944777489,0.263265997171402,12429,14.830100059509277,13.842900276184082,5.320380210876465,9.533550262451172,9.533550262451172,9.533550262451172,4.4457502365112305,32,75.24839782714844,100.80400085449219,1,21,1,1,0,0,0.6558219790458679,0.3116439878940582,0,0,0.17143499851226807,3,588,95,0,20.469999313354492,20.469999313354492,0,bcsstm34.mtx,5283151792756365238
1086,24696,24696,1,4.621209844720987e-30,4.621209844720987e-30,6.747100359336093e-27,304233,3.4831700024273715e-11,3.32258005830699e-11,1.045450011283311e-11,6.713069770208913e-13,6.713069770208913e-13,6.713069770208913e-13,3.643750069465962e-13,14,4.5220600597417615e-09,4.5220600597417615e-09,1,12,3,1,0,0,0.7285709977149963,0.45714300870895386,0,0,1.8310899400474784e-13,2,24696,570,0,14.95300006866455,14.95300006866455,0,crystm03.mtx,7044140132639173466
1087,4515,4515,1,2.474660083217203e+16,2.474770034379981e+16,1.0145999731512312e+19,51111,311765008384.0,282502987776.0,131869999104.0,22717200384.0,22717200384.0,22716200960.0,14209999872.0,15,8659569999872.0,8659569999872.0,1,11,4,1,0,0,0.6767150163650513,0.35343000292778015,0,0,1917959936.0,2,4515,162,0,19.386600494384766,19.386600494384766,0,msc04515.mtx,-3844426796205138959
1088,1220,1220,1,0.005749930161982775,0.005749930161982775,0.06847040355205536,5892,18.80820083618164,18.80820083618164,8.183499630831648e-06,5.727270126342773,5.727270126342773,5.727270126342773,3.038509930775035e-06,36,314.52801513671875,314.52801513671875,1,4,0,0,0,0,1.0,1.0,0,0,0.25780999660491943,1,1136,864,864,77.12000274658203,77.12000274658203,0,fpga_dcop_48.mtx,3898850390439808652
1089,1813,1813,1,0.0006087360088713467,0.0006087389774620533,6.220360228326172e-05,11246,4.257969856262207,4.257969856262207,0.0018041899893432856,1.6445000171661377,1.6446499824523926,1.644569993019104,0.0012394000077620149,1310,4.5774102210998535,4.5774102210998535,1,6,0,0,0,0,0.9998959898948669,0.9997919797897339,0,0,0.0025247700978070498,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_52.mtx,-5691943447089388469
1090,1813,1813,1,0.000612306990660727,0.00061231100698933,6.562490307260305e-05,11246,4.258890151977539,4.258880138397217,0.007105149794369936,1.6638799905776978,1.6639200448989868,1.6639000177383423,0.03125070035457611,1310,4.754079818725586,4.754079818725586,1,6,0,0,0,0,0.9973260164260864,0.9946510195732117,0,0,0.002622219966724515,1,1801,1763,1801,98.94539642333984,98.94539642333984,0,adder_dcop_25.mtx,2211573765336602606
1091,150102,150102,1,3298.4599609375,3297.469970703125,9813380.0,438388,1243250.0,1242210.0,50949.80078125,22669.599609375,22671.69921875,22509.0,649.8569946289062,4,100644000.0,100644000.0,1,2,158,1,0,0,0.9311069846153259,0.862214982509613,1,1,670.5009765625,2,150102,93719,0,3.9493401050567627,2.8787600994110107,0,G2_circuit.mtx,-751008997863441737
1092,4098,4098,1,14994300207104.0,16430299873280.0,36025300680704.0,38227,405743008.0,395479008.0,90685104.0,346396992.0,281463008.0,307272992.0,83300200.0,111,1498850048.0,1498850048.0,1,9,88,1,0,0,0.7633200287818909,0.526639997959137,0,0,365750.0,2,4098,3323,0,49.69340133666992,49.38100051879883,0,sts4098.mtx,-3726140051487767423
1093,13514,13514,6,3.457409911789e-05,3.3820200769696385e-05,0.004749800078570843,352762,51.575801849365234,51.43040084838867,3.869800090789795,1.7983299493789673,1.0,1.3991600275039673,0.40181800723075867,110,5448.8798828125,5448.8798828125,6,26,0,0,0,0,0.9531630277633667,0.9063249826431274,0,0,0.40320301055908203,2,13514,13259,13259,6.841020107269287,6.841020107269287,0,poisson3Da.mtx,-992367170540105449
